id,name,college_code,percentage
51104,Libbie,PP,70.69
51105,Malina,ZU,18.56
51106,Dyann,YE,74.21
51107,Rochette,TD,81.18
51108,Rochette,YA,99.62
51109,Viviene,WZ,12.39
51110,Delilah,XP,21.45
51111,Vita,UU,65.52
51112,Queenie,WO,86.08
51113,Fernande,PU,46.66
51114,Mary,XT,3.35
51115,Flory,XO,59.43
51116,Odessa,MH,83.69
51117,Joane,WS,79.53
51118,Adele,EN,29.01
51119,Ileana,AB,55.36
51120,Riannon,DN,22.43
51121,Linzy,ST,19.74
51122,Margette,MO,82.86
51123,Rosabelle,SV,35.34
51124,Lanae,IO,64.57
51125,Ardenia,DO,33.33
51126,Kristan,ZN,64.64
51127,Daryl,PL,37.27
51128,Bettine,PT,98.71
51129,Ida,DL,91.22
51130,Elise,WO,27.59
51131,Kathi,XN,55.05
51132,Kittie,UW,88.73
51133,Joelly,RX,15.36
51134,Lindie,SX,3.68
51135,Tani,GL,30.85
51136,Devina,OM,40.26
51137,Kirstin,HR,0.35
51138,Siana,DN,50.42
51139,Barbi,BF,3.81
51140,Collen,VI,92.42
51141,Ronna,YQ,79.37
51142,Nickie,GN,69.23
51143,Leontine,LF,51.37
51144,Katuscha,KK,74.6
51145,Helsa,WZ,76.86
51146,Collen,AF,85.34
51147,Jackie,MI,67.17
51148,Kittie,WZ,94.87
51149,Isa,YZ,85.74
51150,Sashenka,FQ,22.08
51151,Kaia,CQ,22.55
51152,Berget,ZY,34.37
51153,Dawn,WT,1.74
51154,Brena,BS,41.75
51155,Arabel,WB,70.84
51156,Kristan,KT,70.54
51157,Ethel,TF,51.16
51158,Dorthy,KY,14.51
51159,Gerianna,JF,36.59
51160,Elka,DC,13.66
51161,Courtnay,DD,78.46
51162,Atlanta,OE,48.12
51163,Celene,CR,45.34
51164,Isa,DU,70.04
51165,Emylee,UN,53.94
51166,Maurene,EO,23.46
51167,Harrietta,VW,39.54
51168,Lily,CO,10.65
51169,Sam,RT,44.93
51170,Maye,AJ,3.75
51171,Raf,JA,64.96
51172,Hope,OZ,93.27
51173,Netty,RQ,65.59
51174,Cyndie,RP,93.1
51175,Adele,ZJ,1.98
51176,Micheline,JZ,74.21
51177,Nataline,XO,96.6
51178,Yvonne,EK,48.48
51179,Berta,VL,34.61
51180,Kirbee,IZ,44.29
51181,Lisette,HQ,54.53
51182,Maye,VF,35.11
51183,Angelique,WA,31.97
51184,Demetris,QL,55.28
51185,Winny,JC,16.48
51186,Jasmina,BJ,65.14
51187,Linzy,OK,93.55
51188,Gavrielle,LV,0.85
51189,Mureil,FG,32.56
51190,Janey,KG,20.71
51191,Berget,MH,28.22
51192,Caressa,YK,34.85
51193,Elbertina,DQ,77.51
51194,Joeann,SP,88.66
51195,Jan,FY,97.35
51196,Alex,XM,89.01
51197,Silvana,BR,56.89
51198,Gretal,RE,72.89
51199,Nonnah,PQ,50.53
51200,Isa,UY,14.05
51201,Rori,NJ,52.37
51202,Modestia,IN,36.97
51203,Shandie,NL,73.66
51204,Morganica,VV,49.46
51205,Meg,CU,12.76
51206,Kirstin,OV,51.36
51207,Fred,PU,34.63
51208,Molli,LZ,72.74
51209,Andeee,EU,89.04
51210,Nananne,VN,20.55
51211,Kelly,XS,21.19
51212,Annaliese,CH,19.11
51213,Joy,GS,86.1
51214,Belva,TG,87.58
51215,Jerry,KI,66.29
51216,Janey,MK,60.95
51217,Basia,RR,88.16
51218,Oralee,ZH,91.1
51219,Georgina,ID,26.8
51220,Ellette,WJ,20.17
51221,Mariele,KD,14.54
51222,Elena,CF,6.35
51223,Heida,IX,56.45
51224,Dacia,EB,47.69
51225,Phylis,NR,58.99
51226,Sonni,SC,38.01
51227,Ira,FV,14.24
51228,Gui,SA,25.9
51229,Danika,WV,81.98
51230,Jessamyn,HI,20.94
51231,Dode,GH,7.81
51232,Bernie,GP,13.85
51233,Sam,JL,51.8
51234,Harmonia,YX,12.15
51235,Ezmeralda,PG,77.7
51236,Jaclyn,WG,57.63
51237,Myrtice,JX,50.2
51238,Kary,MM,41.12
51239,Cordi,OQ,68.7
51240,Sophia,LS,99.66
51241,Wilma,SE,19.97
51242,Kial,LX,38.14
51243,Jemie,PB,35.04
51244,Sheelagh,XU,20.4
51245,Maye,ZB,4.09
51246,Candy,LD,67.67
51247,Viki,DX,44.57
51248,Lonnie,UP,3.61
51249,Tabbatha,BK,0.04
51250,Mary,JS,66.71
51251,Betta,UH,12.87
51252,Corene,DF,94.14
51253,Jenda,IK,75.94
51254,Emma,SW,61.61
51255,Jere,BS,57.72
51256,Claudina,ZJ,100.73
51257,Gilda,OD,42.11
51258,Noelle,RP,71.42
51259,Devina,KL,4.01
51260,Perry,JV,44.99
51261,Helena,YR,64.68
51262,Silvana,NO,33.15
51263,Ashlee,LS,59.93
51264,Tamqrah,RX,20.87
51265,Alia,ZU,6.8
51266,Nikki,KP,93.71
51267,Kalina,BM,17.97
51268,Halette,LT,49.98
51269,Sindee,KL,67.94
51270,Corina,FH,77.86
51271,Phedra,BF,27.56
51272,Randa,HI,78.02
51273,Demetris,YB,41.4
51274,Ada,NN,26.84
51275,Randa,EL,48.48
51276,Fayre,OH,94.81
51277,Bettine,CV,71.37
51278,Marnia,VF,47.39
51279,Robbi,JC,75.95
51280,Sandie,YE,81.28
51281,Anallese,SH,64.74
51282,Tina,HC,13.25
51283,Gisela,QT,90.65
51284,Ida,TT,64.95
51285,Eugine,FA,23.26
51286,Dyann,ID,68.56
51287,Cam,WQ,40.5
51288,Natka,QI,90.94
51289,Grier,BA,91.23
51290,Myriam,YM,40.48
51291,Genevra,OJ,58.36
51292,Nadine,JG,94.03
51293,Elbertina,WX,32.55
51294,Julieta,WB,64.97
51295,Clementine,AT,54.32
51296,Celene,QU,27.59
51297,Ericka,HF,43.02
51298,Ezmeralda,TG,18.65
51299,Alleen,NZ,38.96
51300,Janey,FN,36.16
51301,Aimil,CT,39.24
51302,Natka,OK,100.85
51303,Olwen,OL,95.79
51304,Gwenneth,KR,8.26
51305,Pearline,FO,25.99
51306,Sharlene,EG,9.32
51307,Felice,HY,72.85
51308,Brana,VD,92.04
51309,Wileen,VQ,62
51310,Annabela,RF,64.45
51311,Corly,YO,80.23
51312,Lesly,GT,70.36
51313,Mellicent,AG,0.97
51314,Meghann,PD,25.55
51315,Ketti,DG,46.37
51316,Jacenta,HI,16.99
51317,Vita,CI,58.93
51318,Fernande,AD,6.24
51319,Desirae,UZ,0.48
51320,Delilah,KR,19.31
51321,Coral,XX,57.02
51322,Christy,XL,0.44
51323,Shel,IC,95.83
51324,Sean,QX,51.75
51325,Bertine,NU,33.01
51326,Pamella,GN,75.2
51327,Zia,FB,7.92
51328,Karina,VN,15.02
51329,Krystle,CU,54.16
51330,Madelle,FJ,5.99
51331,Micheline,YL,27.95
51332,Joelly,VF,8.39
51333,Roberta,IJ,4.74
51334,Roslyn,ER,40.73
51335,Vere,GF,24.39
51336,Carmela,BX,37.85
51337,Doralynne,WL,84.5
51338,Olivette,TN,80.13
51339,Daryl,NM,22.29
51340,Wendi,SA,87.64
51341,Dacia,HT,10.67
51342,Pollyanna,SA,46.67
51343,Lulita,QF,78.69
51344,Netty,GK,54.42
51345,Elena,UQ,29.02
51346,Alameda,AJ,83.65
51347,Jsandye,WL,98.44
51348,Anestassia,LH,8.87
51349,Ann-Marie,LM,25.67
51350,Rosaline,JF,40.59
51351,Sheelagh,MW,13.88
51352,Charissa,FC,40.47
51353,Kirbee,AS,68.19
51354,Dania,VY,19.2
51355,Latisha,OE,14.42
51356,Tracey,WX,7.18
51357,Edith,ZL,50.07
51358,Carilyn,TJ,58.24
51359,Marguerite,WM,8.55
51360,Raina,AX,30.71
51361,Amara,JP,40.36
51362,Jordan,DP,43.82
51363,Mahalia,VI,48.98
51364,Kenna,DU,16.29
51365,Shaylyn,EW,10.25
51366,Mady,FL,54.99
51367,Nananne,WN,66.71
51368,Gilda,YD,7.23
51369,Alex,CM,47.39
51370,Marsiella,FX,66.79
51371,Siana,OX,53.49
51372,Codie,WZ,35.77
51373,Loree,RN,4.6
51374,Annora,MU,48.79
51375,Rhea,LQ,63.54
51376,Antonietta,GD,96.8
51377,Trixi,OQ,87.41
51378,Inga,VT,37.86
51379,Lorie,HS,6.97
51380,Lauryn,MK,97.89
51381,Lolita,SW,30.48
51382,Eve,IP,56.36
51383,Kathi,DY,64.54
51384,Marti,PI,86.74
51385,Elora,NQ,50.3
51386,Maridel,RP,90.45
51387,Mignon,WT,89.12
51388,Frieda,YL,28.41
51389,Tierney,IE,70.56
51390,Jenilee,DE,84.09
51391,Elbertina,AR,79.31
51392,Tomasina,EA,77.17
51393,Elka,GX,42.86
51394,Marcelline,QJ,65.38
51395,Vonny,CI,63.9
51396,Modestia,PQ,19.46
51397,Cecile,LQ,19.67
51398,Lizzie,EK,65.45
51399,Jinny,YS,78.01
51400,Cathie,DQ,48.35
51401,Sean,VQ,94.87
51402,Gisela,PW,16.62
51403,Merci,PJ,24.18
51404,Ariela,TR,12.95
51405,Veda,XE,22.08
51406,Tori,LN,19.34
51407,Ermengarde,EB,85.36
51408,Beatriz,UK,0.89
51409,Kara-Lynn,IY,26.97
51410,Jenilee,EN,86.15
51411,Oona,JU,25.92
51412,Zaria,LZ,98.86
51413,Miquela,LH,74.59
51414,Gabriellia,DU,22.13
51415,Cam,WW,11.96
51416,Alexine,GY,20.81
51417,Agathe,SJ,29.92
51418,Amelia,UM,83.33
51419,Harmonia,ZZ,47.97
51420,Aaren,RI,56.12
51421,Gerrie,JU,3.89
51422,Fernande,EU,12.11
51423,Kial,WO,28.53
51424,Ada,SE,2.26
51425,Carree,XD,42.8
51426,Lucille,VM,38.71
51427,Melisent,QI,27.27
51428,Helena,HR,60.06
51429,Tarra,UW,36.15
51430,Ericka,AA,41.3
51431,Sallie,BH,43.24
51432,Dyann,CI,66.86
51433,Ilse,UH,99.56
51434,Aigneis,HP,18.39
51435,Yolane,KE,90.63
51436,Lily,RB,98.39
51437,Randa,AM,58.46
51438,Claudina,VO,28.02
51439,Heddie,CT,85.03
51440,Jeanna,HC,62.18
51441,Chloris,MW,2.72
51442,Harmonia,IP,49.08
51443,Gabriellia,GN,96.52
51444,Elbertina,PO,30.6
51445,Dawn,KX,39.4
51446,Eve,OS,59.42
51447,Ofilia,HZ,88.42
51448,Nerta,RY,61.43
51449,Claudina,AR,85.89
51450,Farrah,OL,10.07
51451,Sindee,JG,34.69
51452,Oralee,AR,14.12
51453,Carol-Jean,FR,18.19
51454,Paule,XI,67.74
51455,Kirstin,YY,71.88
51456,Margette,TX,12.64
51457,Tabbatha,VH,7.55
51458,Kalina,LJ,83.28
51459,Delilah,IN,8.28
51460,Collen,BW,93.94
51461,Brooks,WE,20.69
51462,Marnia,OD,100.89
51463,Kathy,VO,24.93
51464,Sallie,QT,23.22
51465,Britte,IH,63.88
51466,Petronia,VM,44.38
51467,Brandise,ZC,29.68
51468,Nickie,HY,15.98
51469,Flory,GM,22.92
51470,Elka,FJ,44.3
51471,Oona,FC,90.81
51472,Pierette,BN,1.15
51473,Kathi,DH,72.19
51474,Janis,SW,85.89
51475,Willetta,TD,68.56
51476,Lelah,ZA,1.05
51477,Sindee,EU,100.43
51478,Sybille,QB,52.86
51479,Gianina,PR,49.23
51480,Sybille,AC,83.87
51481,Roz,KS,92.61
51482,Valli,NC,10.22
51483,Emilia,ZH,79.62
51484,Perry,EZ,74.55
51485,Diena,NU,66.08
51486,Tybie,KE,38.51
51487,Winifred,DS,100.25
51488,Rori,VW,50.37
51489,Margette,ET,41.46
51490,Malina,EU,88.8
51491,Lorenza,XD,69.38
51492,Cam,LI,65.08
51493,Selma,NW,51.45
51494,Adelle,TP,82.72
51495,Bill,UN,43.3
51496,Marjie,DE,48.43
51497,Oona,OR,21.22
51498,Karolina,PW,84.35
51499,Aili,TT,45.35
51500,Winifred,GO,29.61
51501,Ariela,TA,28.72
51502,Audrie,YR,80.15
51503,Juliane,LQ,81.33
51504,Alie,HA,73.4
51505,Morganica,ZB,11.08
51506,Laurene,IS,18.75
51507,Mariele,CP,83.17
51508,Jennica,OZ,16.53
51509,Abbie,MJ,44.47
51510,Edyth,EH,74.69
51511,Theodora,MP,69.08
51512,Lila,CE,79.01
51513,Lory,LW,9.25
51514,Mara,UV,69.82
51515,Heida,IR,17.86
51516,Cordi,YF,27.51
51517,Ebonee,WG,80.34
51518,Sidoney,KP,13.06
51519,Karlee,OI,88.25
51520,Aaren,IW,78.65
51521,Jemie,SF,36.61
51522,Sybille,CV,3.65
51523,Calla,RT,20.09
51524,Hannis,YR,17.35
51525,Frieda,XS,41.58
51526,Cathie,GZ,26.63
51527,Aryn,RY,34.24
51528,Maisey,BC,42.98
51529,Ethel,TD,9.67
51530,Sonni,UC,47.35
51531,Mara,LH,44.09
51532,Lizzie,QH,46.65
51533,Etta,ZG,27.74
51534,Ardenia,KK,65.16
51535,Sashenka,UV,65.71
51536,Glenda,JB,18.06
51537,Ardeen,ZQ,44.23
51538,Roslyn,XN,50.8
51539,Adriana,ZC,18.18
51540,Jany,IN,94.03
51541,Jerry,ER,41.61
51542,Dianemarie,BM,27.66
51543,Kittie,KJ,89.98
51544,Shauna,KJ,3.21
51545,Rochette,BV,86.63
51546,Sarette,FM,23.39
51547,Corry,SC,49.3
51548,Winny,VW,57.13
51549,Alex,YT,26.22
51550,Cecile,CE,4.99
51551,Rani,KO,43.49
51552,Bertine,GJ,18.19
51553,Jaclyn,TM,88.35
51554,Roxane,LL,17.79
51555,Regina,NO,70.28
51556,Lizzie,EZ,67.5
51557,Layla,MK,15.65
51558,Tina,OR,40.79
51559,Vivia,XX,43.63
51560,Alie,OG,98.99
51561,Tami,BC,18.85
51562,Ginnie,EC,35.67
51563,Dulce,DV,34.15
51564,Melodie,SG,23.21
51565,Clary,BX,2.65
51566,Beverley,II,10.9
51567,Roberta,IC,67.81
51568,Barbara,HL,17.42
51569,Lory,VE,29.71
51570,Alameda,IG,12.08
51571,Ottilie,FS,25.44
51572,Jaime,US,86.72
51573,Alleen,HJ,56.03
51574,Amii,GN,8.12
51575,Patricia,TM,75.43
51576,Anestassia,AM,22.9
51577,Gerianna,EP,81.72
51578,Juliane,AZ,54.67
51579,Emylee,CO,99.37
51580,Di,HX,31.01
51581,Sheelagh,NT,32.54
51582,Siana,IM,70.15
51583,Suzette,MS,8.55
51584,Binny,SU,84.32
51585,Corry,SX,71.93
51586,Catrina,QF,92.26
51587,Alameda,XT,44.86
51588,Audrie,AI,23.2
51589,Jinny,AV,20.12
51590,Kara-Lynn,ZM,59.2
51591,Jillayne,MG,19.84
51592,Tonia,KT,1.69
51593,Bee,NA,36.98
51594,Luci,CK,59.85
51595,Penelopa,JJ,87.04
51596,Annaliese,OI,28.01
51597,Dania,WJ,8.94
51598,Julieta,MG,90.91
51599,Marika,NM,85.78
51600,Wanda,WD,91.17
51601,Krystle,QO,61.41
51602,Lorie,WY,4.21
51603,Aaren,JW,88.95
51604,Jacquetta,LP,11.33
51605,Cissiee,TB,72.24
51606,Meg,SU,50.75
51607,Vevay,DL,14.67
51608,Annecorinne,MP,12.24
51609,Doro,LG,37.25
51610,Michaelina,RW,51.68
51611,Daryl,WY,99.48
51612,Betta,GD,97.9
51613,Kimmy,MA,37.19
51614,Roxane,RG,57.41
51615,Maryellen,CZ,56.25
51616,Ann-Marie,ZB,76.08
51617,Sindee,KT,61.19
51618,Amara,GL,43.16
51619,Evita,CA,68.48
51620,Jenilee,NB,78.12
51621,Christian,AO,45.65
51622,Dorthy,WN,7.34
51623,Theodora,HO,10.62
51624,Elie,LT,92.61
51625,Shel,TF,11.22
51626,Yolane,JI,97.21
51627,Corly,SA,10.08
51628,Daune,VB,93.01
51629,Andree,FN,3.29
51630,Ericka,NK,36.19
51631,Eve,MT,38.65
51632,Tami,IH,28.31
51633,Binny,XU,83.61
51634,Harmonia,AU,17.2
51635,Jordan,PA,71.95
51636,Allyce,OF,41.2
51637,Ekaterina,PU,49.76
51638,Merry,XB,72.05
51639,Shauna,AD,14.64
51640,Sallie,YT,55.41
51641,Tori,YA,37.39
51642,Nadine,NX,7.06
51643,Marylou,RU,40.2
51644,Teriann,KO,70.31
51645,Jaime,LZ,25.05
51646,Alia,PV,100.43
51647,Ann-Marie,IP,21.92
51648,Merci,CN,99.87
51649,Emilia,KG,13.4
51650,Ofilia,LF,74.34
51651,Anthia,FF,87.27
51652,Devina,CE,19.27
51653,Sara-Ann,ZM,4.35
51654,Tera,AY,69.09
51655,Tabbatha,DL,64.51
51656,Sharai,FR,53.27
51657,Ivett,YC,63.47
51658,Asia,IN,40.19
51659,Letizia,VU,35.55
51660,Moyna,PM,80.35
51661,Jan,TL,96.14
51662,Merry,VE,59.37
51663,Deedee,QC,70.34
51664,Elise,SC,26.05
51665,Sadie,SE,28.7
51666,Genevra,TT,52.29
51667,Gerianna,YD,98.38
51668,Joceline,NB,22.85
51669,Alyssa,MD,89.3
51670,Melanie,PE,17.68
51671,Layla,TW,36.71
51672,Ruthe,ED,64.01
51673,Alleen,JK,35.65
51674,Jackie,KM,67.69
51675,Karolina,OK,32.71
51676,Averyl,TQ,0.64
51677,Claresta,NO,71.14
51678,Lelah,MZ,17.86
51679,Sophia,XN,43.7
51680,Estell,NG,50.54
51681,Doro,FS,28.11
51682,Heddie,CC,100.04
51683,Pearline,TU,18.74
51684,Valera,MF,34.74
51685,Caressa,YV,24.55
51686,Grier,JI,61.53
51687,Pamella,CX,67.11
51688,Dennie,KI,52.82
51689,Wanda,HZ,76.09
51690,Charissa,WH,62.92
51691,Elie,PK,27.88
51692,Alameda,KS,37.66
51693,Chrystel,LK,30.97
51694,Karolina,YN,28.98
51695,Valera,HD,58.51
51696,Corry,WE,33.18
51697,Tierney,IE,97.7
51698,Micheline,UP,25.53
51699,Blondelle,GH,21.79
51700,Linet,QG,34.31
51701,Vivia,LP,22.38
51702,Roxane,KX,21.27
51703,Madeleine,VN,53.93
51704,Annabela,ZZ,78.92
51705,Annecorinne,BS,40.86
51706,Natka,LA,86.66
51707,Frank,VK,55.7
51708,Daryl,LP,22.59
51709,Caressa,EG,49.86
51710,Ulrike,FP,85.48
51711,Sharai,YN,22.26
51712,Rani,QR,24.78
51713,Gertrud,ZN,95.4
51714,Flo,KP,56.45
51715,Stacey,JT,97.83
51716,Lisette,WI,98.03
51717,Emylee,FZ,15.61
51718,Isa,NO,68.55
51719,Rozele,YL,58.71
51720,Randa,JO,32.93
51721,Beverley,LV,3.6
51722,Lory,SS,65.72
51723,Sadie,GK,46.62
51724,Regina,ZX,43.56
51725,Adele,YI,18.06
51726,Chrystel,OG,41.71
51727,Aryn,VP,2.87
51728,Lisette,DQ,36.73
51729,Sophia,HT,87.8
51730,Dominga,AK,31.98
51731,Zia,MX,43.81
51732,Goldie,NH,28.28
51733,Reeba,TT,29.23
51734,Doralynne,AJ,16.6
51735,Roxane,JJ,88.21
51736,Rosaline,ZA,37.42
51737,Dale,YO,45.89
51738,Lesly,GY,58.98
51739,Pierette,CB,74.67
51740,Blinni,JW,5.09
51741,Sidoney,TY,43.91
51742,Leeanne,HE,52.07
51743,Nita,GF,19.24
51744,Tani,US,96
51745,Carmela,OD,14.78
51746,Yolane,XW,28.07
51747,Jan,VZ,76.55
51748,Lisette,FM,72.68
51749,Helena,TX,45.23
51750,Tracey,TH,92.58
51751,Philis,AH,15.14
51752,Romona,WD,57.88
51753,Jorry,BX,74.95
51754,Elena,GI,22.4
51755,Camile,AO,5.67
51756,Dagmar,UB,46.78
51757,Nikki,JA,45.87
51758,Sharlene,QG,60
51759,Hyacinthe,VX,90.96
51760,Nerta,IC,89.81
51761,Nikki,BL,19.52
51762,Calla,ZA,21.94
51763,Cacilie,ED,13.36
51764,Miquela,UL,72.93
51765,Tracey,SR,8.2
51766,Sallie,GA,100.72
51767,Adelle,FO,88.12
51768,Fina,LY,52.82
51769,Dulce,BE,16.98
51770,Dede,KC,0.71
51771,Babita,AG,68.73
51772,Lulita,DO,61.21
51773,Beverley,GC,13.82
51774,Mathilda,JH,78.55
51775,Hermione,ZY,38.79
51776,Bill,YD,80.71
51777,Lucille,MM,42.15
51778,Mathilda,VQ,74.01
51779,Valeda,UY,24.71
51780,Rhoda,UJ,75.55
51781,Ilse,DO,13.04
51782,Leeanne,QJ,20.73
51783,Adore,UI,48.1
51784,Christy,PY,60.69
51785,Dorthy,NY,77.34
51786,Lelah,LP,48.13
51787,Damaris,BE,56.58
51788,Riannon,BW,2.04
51789,Marcelline,MU,75.02
51790,Emelina,QI,7.73
51791,Valli,ZM,75.28
51792,Tina,HV,71.7
51793,Amara,EA,99.21
51794,Bertine,PD,74.28
51795,Dari,XK,62.25
51796,Josephine,LA,16.19
51797,Elie,EV,0.3
51798,Leontine,IL,61.34
51799,Isa,SD,8.25
51800,Myriam,BH,67.46
51801,Annice,LO,70.84
51802,Dorene,SD,71.6
51803,Tera,IK,1.37
51804,Hallie,AY,81.87
51805,Gertrud,LX,16.26
51806,Mady,LR,15.98
51807,Rozele,FO,20.3
51808,Ana,XM,36.91
51809,Alisha,FO,7.38
51810,Raf,MD,91.16
51811,Sophia,HE,55.13
51812,Kalina,WF,62.73
51813,Nollie,VY,79.54
51814,Tracey,NE,62.54
51815,Roz,MG,46.73
51816,Ariela,EC,39.68
51817,Rhoda,NV,42.25
51818,Vonny,AK,66.67
51819,Tani,ZL,26.48
51820,Kimmy,GA,61.43
51821,Darlleen,JU,65.37
51822,Sandie,EL,20.66
51823,Ivett,SX,52.58
51824,Stacey,CD,54.77
51825,Luci,JX,49.03
51826,Nicoli,PS,9.94
51827,Ernesta,XV,71.46
51828,Jemie,YA,51.05
51829,Sheree,RU,88.15
51830,Yetty,AE,13.03
51831,Cassandra,MD,5.17
51832,Felice,JO,80.3
51833,Yolane,CQ,77.39
51834,Joceline,TF,14.1
51835,Tami,YU,69.34
51836,Tobe,OS,51.2
51837,Tiffie,LU,36.64
51838,Lenna,SH,25.92
51839,Lilith,WY,92.48
51840,Sue,IR,46.96
51841,Jan,YN,84.15
51842,Alisha,BU,72.55
51843,Luci,IQ,39.74
51844,Carly,DM,73.84
51845,Jenda,YZ,73.99
51846,Kristan,QC,5.75
51847,Layla,QD,61.84
51848,Maye,YN,85.92
51849,Shirlee,BV,9.49
51850,Louella,XP,95.34
51851,Elise,NE,83.35
51852,Bee,HM,74.61
51853,Roxane,MJ,44.98
51854,Cassondra,GA,69.17
51855,Mariele,FE,85.54
51856,Margette,YS,14.9
51857,Gilda,UC,46.71
51858,Hayley,UI,28.39
51859,Paule,PV,97.98
51860,Cecile,IW,21.65
51861,Candy,XA,7.21
51862,Susette,EH,48.16
51863,Flo,QM,34.88
51864,Carmela,LE,76.05
51865,Philis,WG,27.63
51866,Shauna,IM,59.2
51867,Inga,FF,34.42
51868,Roslyn,ZH,4.08
51869,Gusella,HE,35.82
51870,Dacia,JF,80.16
51871,Melanie,AA,3.94
51872,Raina,JI,89.1
51873,Rori,BM,97.35
51874,Paulita,DU,74.12
51875,Nickie,TY,47.5
51876,Kamilah,IP,77.08
51877,Marnia,SL,59.94
51878,Chandra,QO,20.69
51879,Eugine,FL,78.9
51880,Kathy,VB,63.45
51881,Tera,XS,57.18
51882,Margette,MJ,30.36
51883,Paule,CM,94.84
51884,Katuscha,PX,97.37
51885,Mignon,VE,12.45
51886,Dode,HG,92.64
51887,Jere,LW,38.92
51888,Carol-Jean,CT,84.21
51889,Maud,EV,57.51
51890,Georgina,VS,48.64
51891,Patricia,VF,63.72
51892,Tori,TT,100.23
51893,Konstance,ZN,56.67
51894,Robinia,KZ,45.73
51895,Leona,JI,81.63
51896,Giustina,PA,59.39
51897,Chloris,VG,75.08
51898,Angela,FT,66.19
51899,Rhea,OX,49.2
51900,Lilith,AJ,97.48
51901,Margalo,UO,96.75
51902,Theodora,JW,81.69
51903,Gilda,DF,11.75
51904,Lynde,WS,85.65
51905,Ileana,RE,57.37
51906,Marylou,XS,96.68
51907,Ottilie,GT,50.43
51908,Dolli,YL,32.23
51909,Nananne,VR,17.73
51910,Dagmar,WN,11.25
51911,Kassey,WH,95.57
51912,Gaylene,TQ,13.88
51913,Annecorinne,NI,13.86
51914,Nyssa,IP,54.8
51915,Fernande,MV,5.34
51916,Dania,JC,3.3
51917,Meg,GG,21.14
51918,Cathyleen,QS,19.94
51919,Aurore,GL,63.45
51920,Christian,ID,34.68
51921,Therine,BT,87.33
51922,Berta,MR,93.68
51923,Anica,ZS,13.86
51924,Liana,LN,47.63
51925,Charissa,AY,60.91
51926,Maridel,XF,57.72
51927,Mariann,FE,62.5
51928,Camile,PC,41.16
51929,Hayley,TU,60.11
51930,Ada,XX,80.45
51931,Luci,XD,22.63
51932,Renie,ZF,33.31
51933,Mathilda,BM,76.63
51934,Riannon,DC,28.32
51935,Linzy,OF,28.13
51936,Peri,BV,41.37
51937,Pierette,RN,4.18
51938,Ezmeralda,SC,86.52
51939,Korrie,XZ,84.51
51940,Maisey,RL,99.65
51941,Adelle,VA,61.16
51942,Annora,SA,43.44
51943,Camile,PY,13.03
51944,Kittie,EU,71.82
51945,Deedee,DD,65.69
51946,Shirlee,PJ,78.01
51947,Carly,KQ,7.05
51948,Myriam,VE,22.68
51949,Sallie,HT,98.94
51950,Krystle,OH,12.43
51951,Dulcinea,BN,95.94
51952,Tamqrah,SE,81.29
51953,Katuscha,EF,30.14
51954,Nicoli,WY,35.09
51955,Deirdre,DN,11.45
51956,Lucy,HV,57.72
51957,Marti,JV,85.28
51958,Maye,CE,34.08
51959,Jenilee,IJ,23.61
51960,Sonni,GZ,69.52
51961,Hayley,DX,4.52
51962,Basia,ER,16.93
51963,Carree,QT,44.56
51964,Gerrie,LM,38.23
51965,Aigneis,GL,11.17
51966,Imojean,FU,57.65
51967,Sherrie,BU,1.18
51968,Sallie,AI,7.25
51969,Kenna,LU,14.31
51970,Zia,RY,88.61
51971,Magdalena,UR,5.42
51972,Rivalee,MS,35.87
51973,Christy,KG,5.39
51974,Charissa,SZ,90.26
51975,Jorry,AM,76.22
51976,Jackie,KL,60.47
51977,Evaleen,XZ,47.55
51978,Carilyn,XT,86.95
51979,Vita,CH,34.08
51980,Elsie,TE,65.82
51981,Glynnis,WA,1.13
51982,Jinny,KX,19.48
51983,Jacenta,QN,39.63
51984,Sybille,TW,51.13
51985,Margalo,HJ,41.59
51986,Hettie,IF,6.28
51987,Jeanna,EJ,4.12
51988,Aurore,NA,4.35
51989,Annabela,ZE,10.18
51990,Alyda,IQ,69.53
51991,Carol-Jean,JW,25.21
51992,Lynde,JJ,54.65
51993,Dorice,SJ,67.5
51994,Alex,RA,86.49
51995,Felice,OM,50.34
51996,Luci,HA,62.21
51997,Violet,FV,21.2
51998,Alia,VD,60.91
51999,Petronia,RT,89
52000,Yetty,FI,93.02
52001,Penelopa,BU,68.1
52002,Amara,NU,94.85
52003,Rozele,KP,99.39
52004,Belinda,JV,18.1
52005,Blake,AH,79.82
52006,Modestia,NP,23.05
52007,Abbie,AH,52.32
52008,Vanessa,KQ,58.35
52009,Wendi,GS,93.62
52010,Ursulina,FS,99.85
52011,Misha,ST,84.72
52012,Sadie,FB,36.44
52013,Libbie,WC,37.16
52014,Carree,IM,79.36
52015,Tani,YP,67.95
52016,Edyth,IZ,15.75
52017,Daryl,NE,74.37
52018,Belinda,NT,54.57
52019,Mellicent,KA,60.16
52020,Isa,XR,94.63
52021,Belinda,LQ,50.65
52022,Marcelline,QN,46.75
52023,Roslyn,KJ,45.17
52024,Gui,WA,11.43
52025,Sissy,QM,18.7
52026,Leia,YR,36.65
52027,Tilly,NN,46.94
52028,Wanda,YU,62.33
52029,Dede,KU,27.11
52030,Marcelline,TH,40.04
52031,Addia,KQ,93.03
52032,Jennica,AD,16.6
